Abstime(sec),yyyy-mm-ddTHH:MM:SS.sss,x(m),y(m),z(m),xdot(m/s),ydot(m/s),zdot(m/s),phi(deg.),psi(deg.),theta(deg.),phidot(deg./sec),psidot(deg./sec),thetadot(deg./sec),roll(deg.),pitch(deg.),yaw(deg.)
1762467011.150000,2025-11-06T22:10:11.150,-116929.933363,-29820.745278,-1817646.824036,1304.617923,1002.554102,-88.997270,240.946123445220,21.996800219651,1.036678568777,0.000152000000,0.000000000000,0.000000000000,26.000556,-0.074564,0.033806
1762467011.650000,2025-11-06T22:10:11.650,-116277.691492,-29319.153120,-1817691.138459,1304.665397,1002.566071,-88.260445,240.946199522557,21.996800243272,1.036678751035,0.000152000000,0.000000000000,0.000000000000,26.000553,-0.074558,0.033799
1762467012.150000,2025-11-06T22:10:12.150,-115625.424607,-28817.556753,-1817735.084461,1304.712608,1002.577835,-87.523598,240.946275599970,21.996800266885,1.036678933295,0.000152000000,0.000000000000,0.000000000000,26.000549,-0.074552,0.033794
1762467012.650000,2025-11-06T22:10:12.650,-114973.132839,-28315.956280,-1817778.662031,1304.759558,1002.589394,-86.786728,240.946351677450,21.996800290492,1.036679115555,0.000152000000,0.000000000000,0.000000000000,26.000543,-0.074547,0.033789
1762467013.150000,2025-11-06T22:10:13.150,-114320.816322,-27814.351806,-1817821.871158,1304.806244,1002.600749,-86.049836,240.946427754988,21.996800314093,1.036679297815,0.000152000000,0.000000000000,0.000000000000,26.000536,-0.074542,0.033785
1762467013.650000,2025-11-06T22:10:13.650,-113668.475188,-27312.743435,-1817864.711830,1304.852668,1002.611899,-85.312920,240.946503832577,21.996800337689,1.036679480077,0.000152000000,0.000000000000,0.000000000000,26.000527,-0.074538,0.033782
1762467014.150000,2025-11-06T22:10:14.150,-113016.109571,-26811.131270,-1817907.184038,1304.898829,1002.622844,-84.575981,240.946579910209,21.996800361280,1.036679662339,0.000152000000,0.000000000000,0.000000000000,26.000518,-0.074535,0.033779
1762467014.650000,2025-11-06T22:10:14.650,-112363.719604,-26309.515416,-1817949.287768,1304.944726,1002.633584,-83.839019,240.946655987879,21.996800384868,1.036679844601,0.000152000000,0.000000000000,0.000000000000,26.000507,-0.074532,0.033777
1762467015.150000,2025-11-06T22:10:15.150,-111711.305418,-25807.895974,-1817991.023010,1304.990361,1002.644119,-83.102033,240.946732065579,21.996800408453,1.036680026863,0.000152000000,0.000000000000,0.000000000000,26.000495,-0.074529,0.033776
1762467015.650000,2025-11-06T22:10:15.650,-111058.867147,-25306.273050,-1818032.389753,1305.035732,1002.654449,-82.365024,240.946808143304,21.996800432035,1.036680209126,0.000152000000,0.000000000000,0.000000000000,26.000482,-0.074526,0.033775
1762467016.150000,2025-11-06T22:10:16.150,-110406.404924,-24804.646746,-1818073.387984,1305.080839,1002.664575,-81.627992,240.946884221050,21.996800455615,1.036680391390,0.000152000000,0.000000000000,0.000000000000,26.000469,-0.074524,0.033775
1762467016.650000,2025-11-06T22:10:16.650,-109753.918881,-24303.017166,-1818114.017692,1305.125683,1002.674495,-80.890936,240.946960298810,21.996800479194,1.036680573653,0.000152000000,0.000000000000,0.000000000000,26.000455,-0.074522,0.033774
1762467017.150000,2025-11-06T22:10:17.150,-109101.409150,-23801.384411,-1818154.278867,1305.170264,1002.684211,-80.153857,240.947036376581,21.996800502771,1.036680755917,0.000152000000,0.000000000000,0.000000000000,26.000441,-0.074520,0.033775
1762467017.650000,2025-11-06T22:10:17.650,-108448.875864,-23299.748586,-1818194.171495,1305.214580,1002.693723,-79.416754,240.947112454359,21.996800526348,1.036680938181,0.000152000000,0.000000000000,0.000000000000,26.000427,-0.074519,0.033775
1762467018.150000,2025-11-06T22:10:18.150,-107796.319155,-22798.109793,-1818233.695566,1305.258633,1002.703029,-78.679628,240.947188532140,21.996800549924,1.036681120445,0.000152000000,0.000000000000,0.000000000000,26.000412,-0.074517,0.033775
1762467018.650000,2025-11-06T22:10:18.650,-107143.739156,-22296.468136,-1818272.851068,1305.302421,1002.712130,-77.942478,240.947264609921,21.996800573500,1.036681302709,0.000152000000,0.000000000000,0.000000000000,26.000398,-0.074516,0.033776
1762467019.150000,2025-11-06T22:10:19.150,-106491.135999,-21794.823715,-1818311.637990,1305.345946,1002.721027,-77.205305,240.947340687698,21.996800597076,1.036681484973,0.000152000000,0.000000000000,0.000000000000,26.000383,-0.074515,0.033777
1762467019.650000,2025-11-06T22:10:19.650,-105838.509817,-21293.176635,-1818350.056319,1305.389206,1002.729720,-76.468108,240.947416765470,21.996800620653,1.036681667237,0.000152000000,0.000000000000,0.000000000000,26.000368,-0.074513,0.033778
1762467020.150000,2025-11-06T22:10:20.150,-105185.860741,-20791.526998,-1818388.106045,1305.432203,1002.738207,-75.730888,240.947492843234,21.996800644230,1.036681849501,0.000152000000,0.000000000000,0.000000000000,26.000353,-0.074512,0.033779
1762467020.650000,2025-11-06T22:10:20.650,-104533.188903,-20289.874906,-1818425.787155,1305.474935,1002.746490,-74.993645,240.947568920988,21.996800667808,1.036682031765,0.000152000000,0.000000000000,0.000000000000,26.000339,-0.074511,0.033781
1762467021.150000,2025-11-06T22:10:21.150,-103880.494437,-19788.220462,-1818463.099639,1305.517403,1002.754569,-74.256378,240.947644998730,21.996800691387,1.036682214029,0.000152000000,0.000000000000,0.000000000000,26.000325,-0.074510,0.033782
1762467021.650000,2025-11-06T22:10:21.650,-103227.777474,-19286.563767,-1818500.043484,1305.559607,1002.762443,-73.519089,240.947721076458,21.996800714967,1.036682396293,0.000152000000,0.000000000000,0.000000000000,26.000311,-0.074509,0.033783
1762467022.150000,2025-11-06T22:10:22.150,-102575.038145,-18784.904925,-1818536.618680,1305.601546,1002.770112,-72.781776,240.947797154172,21.996800738549,1.036682578557,0.000152000000,0.000000000000,0.000000000000,26.000297,-0.074508,0.033784
1762467022.650000,2025-11-06T22:10:22.650,-101922.276584,-18283.244038,-1818572.825214,1305.643222,1002.777578,-72.044440,240.947873231870,21.996800762132,1.036682760821,0.000152000000,0.000000000000,0.000000000000,26.000284,-0.074507,0.033785
1762467023.150000,2025-11-06T22:10:23.150,-101269.492922,-17781.581207,-1818608.663076,1305.684633,1002.784838,-71.307081,240.947949309551,21.996800785716,1.036682943085,0.000152000000,0.000000000000,0.000000000000,26.000271,-0.074506,0.033786
1762467023.650000,2025-11-06T22:10:23.650,-100616.687292,-17279.916534,-1818644.132253,1305.725779,1002.791895,-70.569700,240.948025387216,21.996800809302,1.036683125349,0.000152000000,0.000000000000,0.000000000000,26.000259,-0.074505,0.033787
1762467024.150000,2025-11-06T22:10:24.150,-99963.859824,-16778.250123,-1818679.232735,1305.766662,1002.798747,-69.832296,240.948101464862,21.996800832889,1.036683307613,0.000152000000,0.000000000000,0.000000000000,26.000247,-0.074503,0.033788
1762467024.650000,2025-11-06T22:10:24.650,-99311.010652,-16276.582074,-1818713.964511,1305.807280,1002.805395,-69.094869,240.948177542490,21.996800856479,1.036683489876,0.000152000000,0.000000000000,0.000000000000,26.000236,-0.074502,0.033789
1762467025.150000,2025-11-06T22:10:25.150,-98658.139907,-15774.912490,-1818748.327569,1305.847634,1002.811839,-68.357421,240.948253620100,21.996800880069,1.036683672140,0.000152000000,0.000000000000,0.000000000000,26.000225,-0.074501,0.033790
1762467025.650000,2025-11-06T22:10:25.650,-98005.247721,-15273.241473,-1818782.321897,1305.887724,1002.818078,-67.619949,240.948329697692,21.996800903662,1.036683854403,0.000152000000,0.000000000000,0.000000000000,26.000215,-0.074500,0.033791
1762467026.150000,2025-11-06T22:10:26.150,-97352.334226,-14771.569124,-1818815.947486,1305.927549,1002.824114,-66.882456,240.948405775265,21.996800927256,1.036684036666,0.000152000000,0.000000000000,0.000000000000,26.000206,-0.074498,0.033792
1762467026.650000,2025-11-06T22:10:26.650,-96699.399554,-14269.895547,-1818849.204324,1305.967110,1002.829945,-66.144941,240.948481852821,21.996800950851,1.036684218930,0.000152000000,0.000000000000,0.000000000000,26.000197,-0.074497,0.033792
1762467027.150000,2025-11-06T22:10:27.150,-96046.443837,-13768.220841,-1818882.092399,1306.006407,1002.835572,-65.407404,240.948557930359,21.996800974449,1.036684401193,0.000152000000,0.000000000000,0.000000000000,26.000188,-0.074496,0.033793
1762467027.650000,2025-11-06T22:10:27.650,-95393.467206,-13266.545110,-1818914.611702,1306.045440,1002.840996,-64.669845,240.948634007880,21.996800998048,1.036684583456,0.000152000000,0.000000000000,0.000000000000,26.000180,-0.074494,0.033793
1762467028.150000,2025-11-06T22:10:28.150,-94740.469794,-12764.868455,-1818946.762221,1306.084209,1002.846215,-63.932265,240.948710085384,21.996801021648,1.036684765719,0.000152000000,0.000000000000,0.000000000000,26.000173,-0.074492,0.033793
1762467028.650000,2025-11-06T22:10:28.650,-94087.451733,-12263.190978,-1818978.543945,1306.122713,1002.851231,-63.194664,240.948786162873,21.996801045250,1.036684947982,0.000152000000,0.000000000000,0.000000000000,26.000167,-0.074491,0.033793
1762467029.150000,2025-11-06T22:10:29.150,-93434.413154,-11761.512781,-1819009.956865,1306.160953,1002.856043,-62.457041,240.948862240346,21.996801068853,1.036685130244,0.000152000000,0.000000000000,0.000000000000,26.000161,-0.074489,0.033793
1762467029.650000,2025-11-06T22:10:29.650,-92781.354189,-11259.833965,-1819041.000969,1306.198929,1002.860650,-61.719398,240.948938317805,21.996801092457,1.036685312507,0.000152000000,0.000000000000,0.000000000000,26.000156,-0.074487,0.033793
1762467030.150000,2025-11-06T22:10:30.150,-92128.274970,-10758.154632,-1819071.676246,1306.236641,1002.865055,-60.981734,240.949014395250,21.996801116062,1.036685494770,0.000152000000,0.000000000000,0.000000000000,26.000151,-0.074486,0.033793
1762467030.650000,2025-11-06T22:10:30.650,-91475.175629,-10256.474884,-1819101.982687,1306.274088,1002.869255,-60.244049,240.949090472683,21.996801139669,1.036685677032,0.000152000000,0.000000000000,0.000000000000,26.000147,-0.074484,0.033793
1762467031.150000,2025-11-06T22:10:31.150,-90822.056298,-9754.794823,-1819131.920281,1306.311272,1002.873251,-59.506344,240.949166550103,21.996801163277,1.036685859295,0.000152000000,0.000000000000,0.000000000000,26.000143,-0.074482,0.033792
1762467031.650000,2025-11-06T22:10:31.650,-90168.917108,-9253.114550,-1819161.489018,1306.348191,1002.877044,-58.768618,240.949242627513,21.996801186886,1.036686041558,0.000152000000,0.000000000000,0.000000000000,26.000141,-0.074480,0.033792
1762467032.150000,2025-11-06T22:10:32.150,-89515.758192,-8751.434168,-1819190.688888,1306.384847,1002.880633,-58.030873,240.949318704912,21.996801210495,1.036686223820,0.000152000000,0.000000000000,0.000000000000,26.000138,-0.074478,0.033791
1762467032.650000,2025-11-06T22:10:32.650,-88862.579681,-8249.753777,-1819219.519881,1306.421238,1002.884019,-57.293108,240.949394782303,21.996801234105,1.036686406082,0.000152000000,0.000000000000,0.000000000000,26.000136,-0.074476,0.033791
1762467033.150000,2025-11-06T22:10:33.150,-88209.381707,-7748.073480,-1819247.981986,1306.457365,1002.887201,-56.555323,240.949470859685,21.996801257716,1.036686588345,0.000152000000,0.000000000000,0.000000000000,26.000135,-0.074474,0.033790
1762467033.650000,2025-11-06T22:10:33.650,-87556.164402,-7246.393379,-1819276.075195,1306.493229,1002.890179,-55.817519,240.949546937061,21.996801281328,1.036686770607,0.000152000000,0.000000000000,0.000000000000,26.000134,-0.074472,0.033789
1762467034.150000,2025-11-06T22:10:34.150,-86902.927898,-6744.713574,-1819303.799497,1306.528828,1002.892953,-55.079695,240.949623014430,21.996801304940,1.036686952870,0.000152000000,0.000000000000,0.000000000000,26.000134,-0.074470,0.033789
1762467034.650000,2025-11-06T22:10:34.650,-86249.672327,-6243.034168,-1819331.154882,1306.564163,1002.895524,-54.341853,240.949699091795,21.996801328553,1.036687135132,0.000152000000,0.000000000000,0.000000000000,26.000134,-0.074468,0.033788
1762467035.150000,2025-11-06T22:10:35.150,-85596.397820,-5741.355263,-1819358.141341,1306.599234,1002.897892,-53.603992,240.949775169156,21.996801352165,1.036687317395,0.000152000000,0.000000000000,0.000000000000,26.000135,-0.074466,0.033787
1762467035.650000,2025-11-06T22:10:35.650,-84943.104510,-5239.676960,-1819384.758866,1306.634041,1002.900056,-52.866112,240.949851246513,21.996801375778,1.036687499657,0.000152000000,0.000000000000,0.000000000000,26.000136,-0.074464,0.033786
1762467036.150000,2025-11-06T22:10:36.150,-84289.792528,-4737.999361,-1819411.007445,1306.668584,1002.902016,-52.128214,240.949927323869,21.996801399391,1.036687681920,0.000152000000,0.000000000000,0.000000000000,26.000138,-0.074462,0.033785
1762467036.650000,2025-11-06T22:10:36.650,-83636.462007,-4236.322567,-1819436.887071,1306.702863,1002.903773,-51.390298,240.950003401224,21.996801423004,1.036687864183,0.000152000000,0.000000000000,0.000000000000,26.000139,-0.074460,0.033784
1762467037.150000,2025-11-06T22:10:37.150,-82983.113077,-3734.646682,-1819462.397734,1306.736878,1002.905326,-50.652364,240.950079478578,21.996801446617,1.036688046445,0.000152000000,0.000000000000,0.000000000000,26.000142,-0.074458,0.033783
1762467037.650000,2025-11-06T22:10:37.650,-82329.745872,-3232.971805,-1819487.539424,1306.770630,1002.906675,-49.914412,240.950155555933,21.996801470230,1.036688228708,0.000152000000,0.000000000000,0.000000000000,26.000144,-0.074456,0.033782
1762467038.150000,2025-11-06T22:10:38.150,-81676.360523,-2731.298040,-1819512.312134,1306.804117,1002.907821,-49.176442,240.950231633290,21.996801493843,1.036688410971,0.000152000000,0.000000000000,0.000000000000,26.000147,-0.074454,0.033781
1762467038.650000,2025-11-06T22:10:38.650,-81022.957162,-2229.625488,-1819536.715854,1306.837340,1002.908763,-48.438455,240.950307710650,21.996801517455,1.036688593234,0.000152000000,0.000000000000,0.000000000000,26.000150,-0.074453,0.033780
1762467039.150000,2025-11-06T22:10:39.150,-80369.535921,-1727.954250,-1819560.750576,1306.870299,1002.909502,-47.700451,240.950383788012,21.996801541067,1.036688775497,0.000152000000,0.000000000000,0.000000000000,26.000153,-0.074451,0.033780
1762467039.650000,2025-11-06T22:10:39.650,-79716.096933,-1226.284429,-1819584.416290,1306.902994,1002.910037,-46.962430,240.950459865379,21.996801564678,1.036688957760,0.000152000000,0.000000000000,0.000000000000,26.000157,-0.074449,0.033779
1762467040.150000,2025-11-06T22:10:40.150,-79062.640328,-724.616126,-1819607.712989,1306.935425,1002.910369,-46.224393,240.950535942750,21.996801588289,1.036689140023,0.000152000000,0.000000000000,0.000000000000,26.000161,-0.074447,0.033778
1762467040.650000,2025-11-06T22:10:40.650,-78409.166239,-222.949444,-1819630.640665,1306.967592,1002.910497,-45.486338,240.950612020127,21.996801611900,1.036689322286,0.000152000000,0.000000000000,0.000000000000,26.000165,-0.074445,0.033777
1762467041.150000,2025-11-06T22:10:41.150,-77755.674798,278.715516,-1819653.199308,1306.999495,1002.910421,-44.748268,240.950688097509,21.996801635509,1.036689504549,0.000152000000,0.000000000000,0.000000000000,26.000169,-0.074444,0.033776
1762467041.650000,2025-11-06T22:10:41.650,-77102.166137,780.378652,-1819675.388910,1307.031135,1002.910142,-44.010181,240.950764174899,21.996801659118,1.036689686813,0.000152000000,0.000000000000,0.000000000000,26.000173,-0.074442,0.033775
1762467042.150000,2025-11-06T22:10:42.150,-76448.640389,1282.039862,-1819697.209465,1307.062509,1002.909658,-43.272079,240.950840252295,21.996801682726,1.036689869076,0.000152000000,0.000000000000,0.000000000000,26.000177,-0.074440,0.033775
1762467042.650000,2025-11-06T22:10:42.650,-75795.097684,1783.699045,-1819718.660963,1307.093620,1002.908972,-42.533961,240.950916329699,21.996801706334,1.036690051340,0.000152000000,0.000000000000,0.000000000000,26.000182,-0.074439,0.033774
1762467043.150000,2025-11-06T22:10:43.150,-75141.538156,2285.356097,-1819739.743397,1307.124467,1002.908081,-41.795827,240.950992407111,21.996801729940,1.036690233604,0.000152000000,0.000000000000,0.000000000000,26.000186,-0.074437,0.033773
1762467043.650000,2025-11-06T22:10:43.650,-74487.961936,2787.010918,-1819760.456759,1307.155050,1002.906987,-41.057678,240.951068484532,21.996801753546,1.036690415868,0.000152000000,0.000000000000,0.000000000000,26.000191,-0.074436,0.033773
1762467044.150000,2025-11-06T22:10:44.150,-73834.369157,3288.663405,-1819780.801042,1307.185368,1002.905689,-40.319514,240.951144561962,21.996801777151,1.036690598132,0.000152000000,0.000000000000,0.000000000000,26.000195,-0.074434,0.033772
1762467044.650000,2025-11-06T22:10:44.650,-73180.759951,3790.313456,-1819800.776237,1307.215423,1002.904187,-39.581335,240.951220639400,21.996801800755,1.036690780396,0.000152000000,0.000000000000,0.000000000000,26.000200,-0.074433,0.033772
1762467045.150000,2025-11-06T22:10:45.150,-72527.134449,4291.960969,-1819820.382338,1307.245213,1002.902482,-38.843141,240.951296716848,21.996801824358,1.036690962660,0.000152000000,0.000000000000,0.000000000000,26.000204,-0.074432,0.033771
1762467045.650000,2025-11-06T22:10:45.650,-71873.492785,4793.605843,-1819839.619338,1307.274739,1002.900572,-38.104933,240.951372794305,21.996801847960,1.036691144925,0.000152000000,0.000000000000,0.000000000000,26.000208,-0.074430,0.033771
1762467046.150000,2025-11-06T22:10:46.150,-71219.835089,5295.247974,-1819858.487228,1307.304000,1002.898459,-37.366711,240.951448871772,21.996801871561,1.036691327189,0.000152000000,0.000000000000,0.000000000000,26.000213,-0.074429,0.033771
1762467046.650000,2025-11-06T22:10:46.650,-70566.161495,5796.887262,-1819876.986002,1307.332998,1002.896141,-36.628474,240.951524949249,21.996801895161,1.036691509454,0.000152000000,0.000000000000,0.000000000000,26.000217,-0.074428,0.033771
1762467047.150000,2025-11-06T22:10:47.150,-69912.472135,6298.523603,-1819895.115653,1307.361731,1002.893620,-35.890224,240.951601026735,21.996801918759,1.036691691719,0.000152000000,0.000000000000,0.000000000000,26.000221,-0.074427,0.033771
1762467047.650000,2025-11-06T22:10:47.650,-69258.767141,6800.156897,-1819912.876174,1307.390200,1002.890895,-35.151960,240.951677104232,21.996801942357,1.036691873984,0.000152000000,0.000000000000,0.000000000000,26.000224,-0.074426,0.033771
1762467048.150000,2025-11-06T22:10:48.150,-68605.046645,7301.787040,-1819930.267558,1307.418404,1002.887965,-34.413682,240.951753181738,21.996801965954,1.036692056249,0.000152000000,0.000000000000,0.000000000000,26.000228,-0.074425,0.033771
1762467048.650000,2025-11-06T22:10:48.650,-67951.310779,7803.413930,-1819947.289798,1307.446344,1002.884832,-33.675391,240.951829259253,21.996801989550,1.036692238514,0.000152000000,0.000000000000,0.000000000000,26.000232,-0.074424,0.033771
1762467049.150000,2025-11-06T22:10:49.150,-67297.559676,8305.037466,-1819963.942889,1307.474019,1002.881495,-32.937086,240.951905336778,21.996802013146,1.036692420779,0.000152000000,0.000000000000,0.000000000000,26.000235,-0.074423,0.033771
1762467049.650000,2025-11-06T22:10:49.650,-66643.793469,8806.657545,-1819980.226822,1307.501430,1002.877953,-32.198769,240.951981414312,21.996802036740,1.036692603045,0.000152000000,0.000000000000,0.000000000000,26.000238,-0.074423,0.033771
1762467050.150000,2025-11-06T22:10:50.150,-65990.012288,9308.274065,-1819996.141592,1307.528577,1002.874207,-31.460439,240.952057491856,21.996802060333,1.036692785310,0.000152000000,0.000000000000,0.000000000000,26.000241,-0.074422,0.033772
1762467050.650000,2025-11-06T22:10:50.650,-65336.216268,9809.886924,-1820011.687193,1307.555459,1002.870257,-30.722096,240.952133569408,21.996802083925,1.036692967576,0.000152000000,0.000000000000,0.000000000000,26.000243,-0.074421,0.033772
1762467051.150000,2025-11-06T22:10:51.150,-64682.405540,10311.496020,-1820026.863618,1307.582076,1002.866103,-29.983741,240.952209646968,21.996802107517,1.036693149842,0.000152000000,0.000000000000,0.000000000000,26.000245,-0.074421,0.033773
1762467051.650000,2025-11-06T22:10:51.650,-64028.580236,10813.101250,-1820041.670861,1307.608429,1002.861744,-29.245373,240.952285724537,21.996802131107,1.036693332108,0.000152000000,0.000000000000,0.000000000000,26.000247,-0.074420,0.033773
1762467052.150000,2025-11-06T22:10:52.150,-63374.740489,11314.702512,-1820056.108916,1307.634516,1002.857181,-28.506993,240.952361802114,21.996802154697,1.036693514374,0.000152000000,0.000000000000,0.000000000000,26.000249,-0.074419,0.033774
1762467052.650000,2025-11-06T22:10:52.650,-62720.886432,11816.299704,-1820070.177777,1307.660340,1002.852414,-27.768602,240.952437879697,21.996802178286,1.036693696640,0.000152000000,0.000000000000,0.000000000000,26.000251,-0.074419,0.033775
1762467053.150000,2025-11-06T22:10:53.150,-62067.018197,12317.892723,-1820083.877439,1307.685898,1002.847443,-27.030198,240.952513957288,21.996802201875,1.036693878906,0.000152000000,0.000000000000,0.000000000000,26.000252,-0.074418,0.033775
1762467053.650000,2025-11-06T22:10:53.650,-61413.135916,12819.481467,-1820097.207895,1307.711192,1002.842267,-26.291783,240.952590034885,21.996802225463,1.036694061172,0.000152000000,0.000000000000,0.000000000000,26.000253,-0.074418,0.033776
1762467054.150000,2025-11-06T22:10:54.150,-60759.239721,13321.065835,-1820110.169139,1307.736220,1002.836886,-25.553357,240.952666112488,21.996802249050,1.036694243439,0.000152000000,0.000000000000,0.000000000000,26.000253,-0.074418,0.033777
1762467054.650000,2025-11-06T22:10:54.650,-60105.329747,13822.645723,-1820122.761167,1307.760984,1002.831301,-24.814919,240.952742190096,21.996802272636,1.036694425705,0.000152000000,0.000000000000,0.000000000000,26.000253,-0.074417,0.033778
1762467055.150000,2025-11-06T22:10:55.150,-59451.406124,14324.221029,-1820134.983971,1307.785483,1002.825512,-24.076470,240.952818267710,21.996802296223,1.036694607972,0.000152000000,0.000000000000,0.000000000000,26.000253,-0.074417,0.033779
1762467055.650000,2025-11-06T22:10:55.650,-58797.468985,14825.791651,-1820146.837549,1307.809717,1002.819518,-23.338010,240.952894345327,21.996802319808,1.036694790238,0.000152000000,0.000000000000,0.000000000000,26.000253,-0.074416,0.033780
1762467056.150000,2025-11-06T22:10:56.150,-58143.518463,15327.357486,-1820158.321892,1307.833685,1002.813319,-22.599539,240.952970422948,21.996802343394,1.036694972505,0.000152000000,0.000000000000,0.000000000000,26.000252,-0.074416,0.033781
1762467056.650000,2025-11-06T22:10:56.650,-57489.554691,15828.918433,-1820169.436997,1307.857389,1002.806915,-21.861057,240.953046500573,21.996802366979,1.036695154772,0.000152000000,0.000000000000,0.000000000000,26.000251,-0.074416,0.033783
1762467057.150000,2025-11-06T22:10:57.150,-56835.577801,16330.474389,-1820180.182859,1307.880828,1002.800308,-21.122565,240.953122578199,21.996802390563,1.036695337039,0.000152000000,0.000000000000,0.000000000000,26.000249,-0.074415,0.033784
1762467057.650000,2025-11-06T22:10:57.650,-56181.587925,16832.025251,-1820190.559471,1307.904001,1002.793495,-20.384063,240.953198655828,21.996802414148,1.036695519306,0.000152000000,0.000000000000,0.000000000000,26.000248,-0.074415,0.033785
1762467058.150000,2025-11-06T22:10:58.150,-55527.585197,17333.570917,-1820200.566829,1307.926910,1002.786478,-19.645550,240.953274733458,21.996802437732,1.036695701573,0.000152000000,0.000000000000,0.000000000000,26.000245,-0.074415,0.033786
1762467058.650000,2025-11-06T22:10:58.650,-54873.569748,17835.111284,-1820210.204928,1307.949553,1002.779255,-18.907027,240.953350811089,21.996802461316,1.036695883840,0.000152000000,0.000000000000,0.000000000000,26.000243,-0.074414,0.033787
1762467059.150000,2025-11-06T22:10:59.150,-54219.541712,18336.646251,-1820219.473763,1307.971930,1002.771829,-18.168495,240.953426888719,21.996802484901,1.036696066107,0.000152000000,0.000000000000,0.000000000000,26.000240,-0.074414,0.033789
1762467059.650000,2025-11-06T22:10:59.650,-53565.501221,18838.175715,-1820228.373330,1307.994043,1002.764197,-17.429952,240.953502966349,21.996802508485,1.036696248374,0.000152000000,0.000000000000,0.000000000000,26.000237,-0.074414,0.033790
1762467060.150000,2025-11-06T22:11:00.150,-52911.448408,19339.699573,-1820236.903622,1308.015890,1002.756361,-16.691400,240.953579043978,21.996802532069,1.036696430641,0.000152000000,0.000000000000,0.000000000000,26.000234,-0.074413,0.033791
1762467060.650000,2025-11-06T22:11:00.650,-52257.383405,19841.217724,-1820245.064637,1308.037472,1002.748319,-15.952838,240.953655121605,21.996802555654,1.036696612908,0.000152000000,0.000000000000,0.000000000000,26.000230,-0.074413,0.033793
1762467061.150000,2025-11-06T22:11:01.150,-51603.306345,20342.730063,-1820252.856368,1308.058788,1002.740073,-15.214267,240.953731199229,21.996802579238,1.036696795175,0.000152000000,0.000000000000,0.000000000000,26.000226,-0.074412,0.033794
1762467061.650000,2025-11-06T22:11:01.650,-50949.217361,20844.236490,-1820260.278812,1308.079839,1002.731622,-14.475687,240.953807276851,21.996802602823,1.036696977442,0.000152000000,0.000000000000,0.000000000000,26.000222,-0.074412,0.033795
