Longitude,Latitude,Pixel,Scan
27.7238455,-85.3235343,0,0
27.7143335,-85.3238939,100,0
27.7048199,-85.3242534,200,0
27.6953048,-85.3246128,300,0
27.6857882,-85.324972,400,0
27.6762701,-85.3253311,500,0
27.6667505,-85.3256902,600,0
27.6572294,-85.326049,700,0
27.6477067,-85.3264078,800,0
27.6381826,-85.3267664,900,0
27.6286569,-85.3271249,1000,0
27.6191298,-85.3274833,1100,0
27.6096011,-85.3278416,1200,0
27.6000709,-85.3281997,1300,0
27.5905392,-85.3285577,1400,0
27.581006,-85.3289156,1500,0
27.5714713,-85.3292734,1600,0
27.5619351,-85.329631,1700,0
27.5523974,-85.3299886,1800,0
27.5428582,-85.3303459,1900,0
27.5333174,-85.3307032,2000,0
27.5237752,-85.3310604,2100,0
27.5142314,-85.3314174,2200,0
27.5046862,-85.3317743,2300,0
27.4951394,-85.3321311,2400,0
27.4855911,-85.3324877,2500,0
27.4760413,-85.3328442,2600,0
27.46649,-85.3332006,2700,0
27.4569372,-85.3335569,2800,0
27.4473829,-85.3339131,2900,0
27.4378271,-85.3342691,3000,0
27.4282698,-85.334625,3100,0
27.4187109,-85.3349808,3200,0
27.4091506,-85.3353364,3300,0
27.3995887,-85.3356919,3400,0
27.3900253,-85.3360474,3500,0
27.3804605,-85.3364026,3600,0
27.3708941,-85.3367578,3700,0
27.3613262,-85.3371128,3800,0
27.3517568,-85.3374677,3900,0
27.3421859,-85.3378225,4000,0
27.3326135,-85.3381772,4100,0
27.3230396,-85.3385317,4200,0
27.3134642,-85.3388861,4300,0
27.3038872,-85.3392404,4400,0
27.2943088,-85.3395945,4500,0
27.2847288,-85.3399486,4600,0
27.2751474,-85.3403025,4700,0
27.2655644,-85.3406563,4800,0
27.2559799,-85.3410099,4900,0
27.246394,-85.3413634,5000,0
27.2368065,-85.3417169,5100,0
27.2272175,-85.3420701,5200,0
27.217627,-85.3424233,5300,0
27.208035,-85.3427763,5400,0
27.1984415,-85.3431292,5500,0
27.1888464,-85.343482,5600,0
27.1792499,-85.3438347,5700,0
27.1696519,-85.3441872,5800,0
27.1600523,-85.3445396,5900,0
27.1504513,-85.3448919,6000,0
27.1408487,-85.345244,6100,0
27.1312447,-85.3455961,6200,0
27.1216391,-85.345948,6300,0
27.112032,-85.3462998,6400,0
27.1024234,-85.3466514,6500,0
27.0928133,-85.3470029,6600,0
27.0832017,-85.3473544,6700,0
27.0735886,-85.3477056,6800,0
27.063974,-85.3480568,6900,0
27.0543579,-85.3484078,7000,0
27.0447403,-85.3487587,7100,0
27.0351212,-85.3491095,7200,0
27.0255005,-85.3494601,7300,0
27.0158784,-85.3498107,7400,0
27.0062547,-85.3501611,7500,0
26.9966296,-85.3505113,7600,0
26.9870029,-85.3508615,7700,0
26.9773748,-85.3512115,7800,0
26.9677451,-85.3515614,7900,0
26.9581139,-85.3519112,8000,0
26.9484812,-85.3522608,8100,0
26.938847,-85.3526103,8200,0
26.9292113,-85.3529597,8300,0
26.9195741,-85.353309,8400,0
26.9099354,-85.3536581,8500,0
26.9002952,-85.3540071,8600,0
26.8906535,-85.354356,8700,0
26.8810103,-85.3547048,8800,0
26.8713655,-85.3550534,8900,0
26.8617193,-85.3554019,9000,0
26.8520716,-85.3557503,9100,0
26.8424223,-85.3560986,9200,0
26.8327716,-85.3564467,9300,0
26.8231193,-85.3567947,9400,0
26.8134656,-85.3571426,9500,0
26.8038103,-85.3574904,9600,0
26.7941535,-85.357838,9700,0
26.7844953,-85.3581855,9800,0
26.7748355,-85.3585329,9900,0
26.7651742,-85.3588801,10000,0
26.7555114,-85.3592272,10100,0
26.7458471,-85.3595742,10200,0
26.7361813,-85.3599211,10300,0
26.726514,-85.3602678,10400,0
26.7168452,-85.3606144,10500,0
26.7071749,-85.3609609,10600,0
26.6975031,-85.3613073,10700,0
26.6878298,-85.3616535,10800,0
26.678155,-85.3619996,10900,0
26.6684786,-85.3623456,11000,0
26.6588008,-85.3626915,11100,0
26.6491215,-85.3630372,11200,0
26.6394406,-85.3633828,11300,0
26.6297583,-85.3637283,11400,0
26.6200744,-85.3640736,11500,0
26.6103891,-85.3644189,11600,0
26.6007022,-85.364764,11700,0
26.5910139,-85.3651089,11800,0
26.581324,-85.3654538,11900,0
26.5717296,-85.365795,11999,0
27.7195999,-85.3227821,0,100
27.7100891,-85.3231416,100,100
27.7005767,-85.3235011,200,100
27.6910629,-85.3238604,300,100
27.6815475,-85.3242196,400,100
27.6720306,-85.3245787,500,100
27.6625122,-85.3249376,600,100
27.6529923,-85.3252964,700,100
27.6434709,-85.3256551,800,100
27.633948,-85.3260137,900,100
27.6244235,-85.3263722,1000,100
27.6148976,-85.3267305,1100,100
27.6053702,-85.3270887,1200,100
27.5958412,-85.3274468,1300,100
27.5863107,-85.3278047,1400,100
27.5767788,-85.3281626,1500,100
27.5672453,-85.3285203,1600,100
27.5577103,-85.3288779,1700,100
27.5481738,-85.3292353,1800,100
27.5386358,-85.3295927,1900,100
27.5290963,-85.3299499,2000,100
27.5195553,-85.330307,2100,100
27.5100128,-85.3306639,2200,100
27.5004687,-85.3310208,2300,100
27.4909232,-85.3313775,2400,100
27.4813761,-85.3317341,2500,100
27.4718276,-85.3320905,2600,100
27.4622775,-85.3324469,2700,100
27.4527259,-85.3328031,2800,100
27.4431729,-85.3331592,2900,100
27.4336183,-85.3335152,3000,100
27.4240622,-85.333871,3100,100
27.4145046,-85.3342267,3200,100
27.4049455,-85.3345823,3300,100
27.3953849,-85.3349378,3400,100
27.3858227,-85.3352931,3500,100
27.3762591,-85.3356484,3600,100
27.366694,-85.3360035,3700,100
27.3571273,-85.3363584,3800,100
27.3475592,-85.3367133,3900,100
27.3379895,-85.337068,4000,100
27.3284183,-85.3374226,4100,100
27.3188457,-85.3377771,4200,100
27.3092715,-85.3381314,4300,100
27.2996958,-85.3384857,4400,100
27.2901186,-85.3388398,4500,100
27.2805399,-85.3391937,4600,100
27.2709597,-85.3395476,4700,100
27.261378,-85.3399013,4800,100
27.2517947,-85.3402549,4900,100
27.24221,-85.3406084,5000,100
27.2326238,-85.3409617,5100,100
27.223036,-85.341315,5200,100
27.2134468,-85.3416681,5300,100
27.203856,-85.342021,5400,100
27.1942638,-85.3423739,5500,100
27.18467,-85.3427266,5600,100
27.1750747,-85.3430792,5700,100
27.1654779,-85.3434317,5800,100
27.1558797,-85.343784,5900,100
27.1462799,-85.3441363,6000,100
27.1366786,-85.3444884,6100,100
27.1270758,-85.3448403,6200,100
27.1174714,-85.3451922,6300,100
27.1078656,-85.3455439,6400,100
27.0982583,-85.3458955,6500,100
27.0886495,-85.346247,6600,100
27.0790391,-85.3465983,6700,100
27.0694273,-85.3469495,6800,100
27.0598139,-85.3473006,6900,100
27.0501991,-85.3476516,7000,100
27.0405827,-85.3480024,7100,100
27.0309649,-85.3483532,7200,100
27.0213455,-85.3487038,7300,100
27.0117246,-85.3490542,7400,100
27.0021022,-85.3494046,7500,100
26.9924784,-85.3497548,7600,100
26.982853,-85.3501049,7700,100
26.9732261,-85.3504548,7800,100
26.9635977,-85.3508047,7900,100
26.9539677,-85.3511544,8000,100
26.9443363,-85.351504,8100,100
26.9347034,-85.3518534,8200,100
26.925069,-85.3522028,8300,100
26.9154331,-85.352552,8400,100
26.9057956,-85.3529011,8500,100
26.8961567,-85.35325,8600,100
26.8865163,-85.3535989,8700,100
26.8768743,-85.3539476,8800,100
26.8672309,-85.3542961,8900,100
26.8575859,-85.3546446,9000,100
26.8479394,-85.3549929,9100,100
26.8382915,-85.3553411,9200,100
26.828642,-85.3556892,9300,100
26.818991,-85.3560372,9400,100
26.8093385,-85.356385,9500,100
26.7996846,-85.3567327,9600,100
26.7900291,-85.3570802,9700,100
26.7803721,-85.3574277,9800,100
26.7707136,-85.357775,9900,100
26.7610536,-85.3581222,10000,100
26.7513921,-85.3584693,10100,100
26.7417291,-85.3588162,10200,100
26.7320646,-85.359163,10300,100
26.7223985,-85.3595097,10400,100
26.712731,-85.3598563,10500,100
26.703062,-85.3602027,10600,100
26.6933915,-85.360549,10700,100
26.6837194,-85.3608952,10800,100
26.6740459,-85.3612412,10900,100
26.6643709,-85.3615872,11000,100
26.6546943,-85.361933,11100,100
26.6450163,-85.3622786,11200,100
26.6353367,-85.3626242,11300,100
26.6256557,-85.3629696,11400,100
26.6159731,-85.3633149,11500,100
26.6062891,-85.3636601,11600,100
26.5966035,-85.3640051,11700,100
26.5869165,-85.36435,11800,100
26.5772279,-85.3646948,11900,100
26.5676347,-85.365036,11999,100
27.7153531,-85.3220301,0,200
27.7058435,-85.3223896,100,200
27.6963323,-85.322749,200,200
27.6868197,-85.3231082,300,200
27.6773055,-85.3234674,400,200
27.6677898,-85.3238264,500,200
27.6582727,-85.3241853,600,200
27.648754,-85.3245441,700,200
27.6392338,-85.3249027,800,200
27.6297121,-85.3252612,900,200
27.6201889,-85.3256196,1000,200
27.6106642,-85.3259779,1100,200
27.6011379,-85.326336,1200,200
27.5916102,-85.3266941,1300,200
27.582081,-85.327052,1400,200
27.5725502,-85.3274097,1500,200
27.563018,-85.3277674,1600,200
27.5534842,-85.3281249,1700,200
27.543949,-85.3284823,1800,200
27.5344122,-85.3288396,1900,200
27.5248739,-85.3291967,2000,200
27.5153341,-85.3295538,2100,200
27.5057928,-85.3299107,2200,200
27.49625,-85.3302675,2300,200
27.4867057,-85.3306241,2400,200
27.4771599,-85.3309807,2500,200
27.4676126,-85.3313371,2600,200
27.4580637,-85.3316933,2700,200
27.4485134,-85.3320495,2800,200
27.4389616,-85.3324055,2900,200
27.4294082,-85.3327615,3000,200
27.4198533,-85.3331172,3100,200
27.410297,-85.3334729,3200,200
27.4007391,-85.3338284,3300,200
27.3911797,-85.3341839,3400,200
27.3816188,-85.3345391,3500,200
27.3720564,-85.3348943,3600,200
27.3624925,-85.3352494,3700,200
27.3529271,-85.3356043,3800,200
27.3433602,-85.3359591,3900,200
27.3337918,-85.3363137,4000,200
27.3242219,-85.3366683,4100,200
27.3146505,-85.3370227,4200,200
27.3050775,-85.337377,4300,200
27.2955031,-85.3377311,4400,200
27.2859271,-85.3380852,4500,200
27.2763497,-85.3384391,4600,200
27.2667707,-85.3387929,4700,200
27.2571902,-85.3391466,4800,200
27.2476083,-85.3395001,4900,200
27.2380248,-85.3398535,5000,200
27.2284398,-85.3402068,5100,200
27.2188533,-85.34056,5200,200
27.2092653,-85.340913,5300,200
27.1996758,-85.3412659,5400,200
27.1900848,-85.3416187,5500,200
27.1804923,-85.3419714,5600,200
27.1708982,-85.3423239,5700,200
27.1613027,-85.3426764,5800,200
27.1517057,-85.3430287,5900,200
27.1421071,-85.3433808,6000,200
27.1325071,-85.3437329,6100,200
27.1229055,-85.3440848,6200,200
27.1133025,-85.3444366,6300,200
27.1036979,-85.3447882,6400,200
27.0940919,-85.3451398,6500,200
27.0844843,-85.3454912,6600,200
27.0748752,-85.3458425,6700,200
27.0652646,-85.3461936,6800,200
27.0556525,-85.3465447,6900,200
27.0460389,-85.3468956,7000,200
27.0364238,-85.3472464,7100,200
27.0268072,-85.347597,7200,200
27.0171891,-85.3479476,7300,200
27.0075695,-85.348298,7400,200
26.9979484,-85.3486483,7500,200
26.9883258,-85.3489984,7600,200
26.9787017,-85.3493485,7700,200
26.969076,-85.3496984,7800,200
26.9594489,-85.3500482,7900,200
26.9498203,-85.3503978,8000,200
26.9401901,-85.3507474,8100,200
26.9305585,-85.3510968,8200,200
26.9209253,-85.351446,8300,200
26.9112906,-85.3517952,8400,200
26.9016545,-85.3521442,8500,200
26.8920168,-85.3524931,8600,200
26.8823777,-85.3528419,8700,200
26.872737,-85.3531905,8800,200
26.8630948,-85.3535391,8900,200
26.8534511,-85.3538875,9000,200
26.8438059,-85.3542357,9100,200
26.8341592,-85.3545839,9200,200
26.824511,-85.3549319,9300,200
26.8148613,-85.3552798,9400,200
26.8052101,-85.3556276,9500,200
26.7955574,-85.3559752,9600,200
26.7859032,-85.3563227,9700,200
26.7762475,-85.3566701,9800,200
26.7665903,-85.3570174,9900,200
26.7569316,-85.3573645,10000,200
26.7472714,-85.3577115,10100,200
26.7376096,-85.3580584,10200,200
26.7279464,-85.3584051,10300,200
26.7182817,-85.3587518,10400,200
26.7086154,-85.3590983,10500,200
26.6989477,-85.3594446,10600,200
26.6892785,-85.3597909,10700,200
26.6796077,-85.360137,10800,200
26.6699355,-85.360483,10900,200
26.6602617,-85.3608289,11000,200
26.6505865,-85.3611746,11100,200
26.6409097,-85.3615202,11200,200
26.6312315,-85.3618657,11300,200
26.6215517,-85.3622111,11400,200
26.6118705,-85.3625563,11500,200
26.6021877,-85.3629014,11600,200
26.5925034,-85.3632464,11700,200
26.5828177,-85.3635913,11800,200
26.5731304,-85.363936,11900,200
26.5635385,-85.3642772,11999,200
27.7111067,-85.3212782,0,300
27.7015983,-85.3216377,100,300
27.6920883,-85.321997,200,300
27.6825769,-85.3223562,300,300
27.6730639,-85.3227153,400,300
27.6635495,-85.3230742,500,300
27.6540335,-85.323433,600,300
27.6445161,-85.3237918,700,300
27.6349971,-85.3241503,800,300
27.6254766,-85.3245088,900,300
27.6159546,-85.3248671,1000,300
27.6064311,-85.3252254,1100,300
27.5969061,-85.3255834,1200,300
27.5873796,-85.3259414,1300,300
27.5778516,-85.3262992,1400,300
27.5683221,-85.326657,1500,300
27.5587911,-85.3270146,1600,300
27.5492585,-85.327372,1700,300
27.5397245,-85.3277294,1800,300
27.530189,-85.3280866,1900,300
27.5206519,-85.3284437,2000,300
27.5111133,-85.3288007,2100,300
27.5015733,-85.3291575,2200,300
27.4920317,-85.3295142,2300,300
27.4824886,-85.3298708,2400,300
27.472944,-85.3302273,2500,300
27.4633979,-85.3305837,2600,300
27.4538503,-85.3309399,2700,300
27.4443012,-85.331296,2800,300
27.4347506,-85.331652,2900,300
27.4251985,-85.3320078,3000,300
27.4156449,-85.3323636,3100,300
27.4060898,-85.3327192,3200,300
27.3965331,-85.3330746,3300,300
27.386975,-85.33343,3400,300
27.3774153,-85.3337852,3500,300
27.3678542,-85.3341403,3600,300
27.3582915,-85.3344953,3700,300
27.3487274,-85.3348502,3800,300
27.3391617,-85.3352049,3900,300
27.3295945,-85.3355595,4000,300
27.3200258,-85.335914,4100,300
27.3104556,-85.3362684,4200,300
27.3008839,-85.3366226,4300,300
27.2913107,-85.3369767,4400,300
27.281736,-85.3373307,4500,300
27.2721598,-85.3376846,4600,300
27.2625821,-85.3380383,4700,300
27.2530029,-85.3383919,4800,300
27.2434221,-85.3387454,4900,300
27.2338399,-85.3390988,5000,300
27.2242562,-85.339452,5100,300
27.2146709,-85.3398051,5200,300
27.2050842,-85.3401581,5300,300
27.1954959,-85.3405109,5400,300
27.1859062,-85.3408637,5500,300
27.1763149,-85.3412163,5600,300
27.1667221,-85.3415688,5700,300
27.1571278,-85.3419211,5800,300
27.1475321,-85.3422734,5900,300
27.1379348,-85.3426255,6000,300
27.128336,-85.3429775,6100,300
27.1187357,-85.3433293,6200,300
27.1091339,-85.3436811,6300,300
27.0995306,-85.3440327,6400,300
27.0899258,-85.3443841,6500,300
27.0803195,-85.3447355,6600,300
27.0707117,-85.3450867,6700,300
27.0611023,-85.3454378,6800,300
27.0514915,-85.3457888,6900,300
27.0418792,-85.3461397,7000,300
27.0322653,-85.3464904,7100,300
27.02265,-85.346841,7200,300
27.0130332,-85.3471915,7300,300
27.0034148,-85.3475418,7400,300
26.9937949,-85.3478921,7500,300
26.9841736,-85.3482422,7600,300
26.9745507,-85.3485922,7700,300
26.9649264,-85.348942,7800,300
26.9553005,-85.3492917,7900,300
26.9456731,-85.3496413,8000,300
26.9360442,-85.3499908,8100,300
26.9264139,-85.3503402,8200,300
26.916782,-85.3506894,8300,300
26.9071486,-85.3510385,8400,300
26.8975137,-85.3513874,8500,300
26.8878773,-85.3517363,8600,300
26.8782394,-85.352085,8700,300
26.8686,-85.3524336,8800,300
26.8589591,-85.3527821,8900,300
26.8493167,-85.3531304,9000,300
26.8396728,-85.3534786,9100,300
26.8300274,-85.3538267,9200,300
26.8203805,-85.3541747,9300,300
26.810732,-85.3545225,9400,300
26.8010821,-85.3548702,9500,300
26.7914307,-85.3552178,9600,300
26.7817778,-85.3555653,9700,300
26.7721233,-85.3559126,9800,300
26.7624674,-85.3562598,9900,300
26.75281,-85.3566069,10000,300
26.743151,-85.3569538,10100,300
26.7334906,-85.3573006,10200,300
26.7238286,-85.3576473,10300,300
26.7141652,-85.3579939,10400,300
26.7045002,-85.3583404,10500,300
26.6948338,-85.3586867,10600,300
26.6851658,-85.3590329,10700,300
26.6754964,-85.3593789,10800,300
26.6658254,-85.3597249,10900,300
26.6561529,-85.3600707,11000,300
26.646479,-85.3604164,11100,300
26.6368035,-85.3607619,11200,300
26.6271265,-85.3611074,11300,300
26.6174481,-85.3614527,11400,300
26.6077681,-85.3617979,11500,300
26.5980866,-85.3621429,11600,300
26.5884037,-85.3624878,11700,300
26.5787192,-85.3628326,11800,300
26.5690332,-85.3631773,11900,300
26.5594426,-85.3635184,11999,300
27.7068583,-85.3205267,0,400
27.6973511,-85.3208861,100,400
27.6878424,-85.3212453,200,400
27.6783321,-85.3216045,300,400
27.6688204,-85.3219635,400,400
27.6593072,-85.3223224,500,400
27.6497924,-85.3226812,600,400
27.6402762,-85.3230398,700,400
27.6307584,-85.3233983,800,400
27.6212392,-85.3237567,900,400
27.6117184,-85.324115,1000,400
27.6021961,-85.3244732,1100,400
27.5926724,-85.3248312,1200,400
27.5831471,-85.3251891,1300,400
27.5736203,-85.3255469,1400,400
27.564092,-85.3259046,1500,400
27.5545622,-85.3262621,1600,400
27.5450309,-85.3266195,1700,400
27.5354981,-85.3269768,1800,400
27.5259637,-85.327334,1900,400
27.5164279,-85.327691,2000,400
27.5068906,-85.3280479,2100,400
27.4973517,-85.3284047,2200,400
27.4878114,-85.3287614,2300,400
27.4782695,-85.3291179,2400,400
27.4687262,-85.3294743,2500,400
27.4591813,-85.3298306,2600,400
27.449635,-85.3301868,2700,400
27.4400871,-85.3305428,2800,400
27.4305377,-85.3308988,2900,400
27.4209868,-85.3312546,3000,400
27.4114344,-85.3316102,3100,400
27.4018805,-85.3319658,3200,400
27.3923251,-85.3323212,3300,400
27.3827682,-85.3326765,3400,400
27.3732098,-85.3330317,3500,400
27.3636499,-85.3333867,3600,400
27.3540885,-85.3337417,3700,400
27.3445256,-85.3340965,3800,400
27.3349611,-85.3344511,3900,400
27.3253952,-85.3348057,4000,400
27.3158277,-85.3351601,4100,400
27.3062588,-85.3355144,4200,400
27.2966883,-85.3358686,4300,400
27.2871164,-85.3362226,4400,400
27.2775429,-85.3365766,4500,400
27.2679679,-85.3369304,4600,400
27.2583915,-85.3372841,4700,400
27.2488135,-85.3376376,4800,400
27.239234,-85.337991,4900,400
27.229653,-85.3383443,5000,400
27.2200705,-85.3386975,5100,400
27.2104865,-85.3390506,5200,400
27.200901,-85.3394035,5300,400
27.191314,-85.3397563,5400,400
27.1817255,-85.340109,5500,400
27.1721355,-85.3404615,5600,400
27.162544,-85.340814,5700,400
27.152951,-85.3411663,5800,400
27.1433564,-85.3415184,5900,400
27.1337604,-85.3418705,6000,400
27.1241629,-85.3422224,6100,400
27.1145638,-85.3425742,6200,400
27.1049633,-85.3429259,6300,400
27.0953612,-85.3432774,6400,400
27.0857577,-85.3436289,6500,400
27.0761526,-85.3439802,6600,400
27.0665461,-85.3443314,6700,400
27.056938,-85.3446824,6800,400
27.0473284,-85.3450333,6900,400
27.0377173,-85.3453841,7000,400
27.0281048,-85.3457348,7100,400
27.0184907,-85.3460853,7200,400
27.0088751,-85.3464358,7300,400
26.999258,-85.3467861,7400,400
26.9896394,-85.3471362,7500,400
26.9800193,-85.3474863,7600,400
26.9703977,-85.3478362,7700,400
26.9607746,-85.348186,7800,400
26.95115,-85.3485357,7900,400
26.9415239,-85.3488852,8000,400
26.9318963,-85.3492346,8100,400
26.9222672,-85.3495839,8200,400
26.9126366,-85.3499331,8300,400
26.9030045,-85.3502821,8400,400
26.8933709,-85.350631,8500,400
26.8837357,-85.3509798,8600,400
26.8740991,-85.3513285,8700,400
26.864461,-85.351677,8800,400
26.8548213,-85.3520254,8900,400
26.8451802,-85.3523737,9000,400
26.8355376,-85.3527219,9100,400
26.8258934,-85.3530699,9200,400
26.8162478,-85.3534178,9300,400
26.8066006,-85.3537656,9400,400
26.796952,-85.3541132,9500,400
26.7873018,-85.3544608,9600,400
26.7776502,-85.3548082,9700,400
26.767997,-85.3551554,9800,400
26.7583424,-85.3555026,9900,400
26.7486862,-85.3558496,10000,400
26.7390286,-85.3561965,10100,400
26.7293694,-85.3565433,10200,400
26.7197087,-85.3568899,10300,400
26.7100466,-85.3572364,10400,400
26.7003829,-85.3575828,10500,400
26.6907177,-85.3579291,10600,400
26.6810511,-85.3582752,10700,400
26.6713829,-85.3586212,10800,400
26.6617132,-85.3589671,10900,400
26.652042,-85.3593129,11000,400
26.6423694,-85.3596585,11100,400
26.6326952,-85.360004,11200,400
26.6230195,-85.3603494,11300,400
26.6133423,-85.3606946,11400,400
26.6036637,-85.3610397,11500,400
26.5939835,-85.3613847,11600,400
26.5843018,-85.3617296,11700,400
26.5746186,-85.3620744,11800,400
26.5649339,-85.362419,11900,400
26.5553446,-85.36276,11999,400
27.7026113,-85.3197751,0,500
27.6931053,-85.3201344,100,500
27.6835978,-85.3204937,200,500
27.6740888,-85.3208527,300,500
27.6645783,-85.3212117,400,500
27.6550662,-85.3215705,500,500
27.6455527,-85.3219293,600,500
27.6360377,-85.3222879,700,500
27.6265211,-85.3226463,800,500
27.6170031,-85.3230047,900,500
27.6074836,-85.3233629,1000,500
27.5979625,-85.323721,1100,500
27.58844,-85.324079,1200,500
27.5789159,-85.3244368,1300,500
27.5693903,-85.3247945,1400,500
27.5598632,-85.3251521,1500,500
27.5503347,-85.3255096,1600,500
27.5408046,-85.325867,1700,500
27.531273,-85.3262242,1800,500
27.5217399,-85.3265813,1900,500
27.5122053,-85.3269383,2000,500
27.5026692,-85.3272951,2100,500
27.4931316,-85.3276519,2200,500
27.4835925,-85.3280085,2300,500
27.4740518,-85.328365,2400,500
27.4645097,-85.3287213,2500,500
27.4549661,-85.3290776,2600,500
27.4454209,-85.3294337,2700,500
27.4358743,-85.3297897,2800,500
27.4263262,-85.3301455,2900,500
27.4167765,-85.3305013,3000,500
27.4072253,-85.3308569,3100,500
27.3976727,-85.3312124,3200,500
27.3881185,-85.3315677,3300,500
27.3785628,-85.331923,3400,500
27.3690057,-85.3322781,3500,500
27.359447,-85.3326331,3600,500
27.3498868,-85.332988,3700,500
27.3403251,-85.3333427,3800,500
27.3307619,-85.3336973,3900,500
27.3211972,-85.3340518,4000,500
27.311631,-85.3344062,4100,500
27.3020633,-85.3347604,4200,500
27.2924941,-85.3351146,4300,500
27.2829234,-85.3354685,4400,500
27.2733512,-85.3358224,4500,500
27.2637774,-85.3361762,4600,500
27.2542022,-85.3365298,4700,500
27.2446255,-85.3368833,4800,500
27.2350472,-85.3372367,4900,500
27.2254675,-85.3375899,5000,500
27.2158862,-85.337943,5100,500
27.2063035,-85.338296,5200,500
27.1967192,-85.3386489,5300,500
27.1871335,-85.3390016,5400,500
27.1775462,-85.3393543,5500,500
27.1679575,-85.3397068,5600,500
27.1583672,-85.3400591,5700,500
27.1487754,-85.3404114,5800,500
27.1391821,-85.3407635,5900,500
27.1295874,-85.3411155,6000,500
27.1199911,-85.3414674,6100,500
27.1103933,-85.3418191,6200,500
27.100794,-85.3421707,6300,500
27.0911932,-85.3425222,6400,500
27.0815909,-85.3428736,6500,500
27.0719871,-85.3432248,6600,500
27.0623818,-85.3435759,6700,500
27.052775,-85.3439269,6800,500
27.0431667,-85.3442778,6900,500
27.0335569,-85.3446285,7000,500
27.0239456,-85.3449792,7100,500
27.0143327,-85.3453297,7200,500
27.0047184,-85.34568,7300,500
26.9951026,-85.3460303,7400,500
26.9854853,-85.3463804,7500,500
26.9758664,-85.3467304,7600,500
26.9662461,-85.3470802,7700,500
26.9566243,-85.34743,7800,500
26.9470009,-85.3477796,7900,500
26.9373761,-85.3481291,8000,500
26.9277498,-85.3484784,8100,500
26.9181219,-85.3488277,8200,500
26.9084926,-85.3491768,8300,500
26.8988617,-85.3495257,8400,500
26.8892294,-85.3498746,8500,500
26.8795955,-85.3502233,8600,500
26.8699601,-85.3505719,8700,500
26.8603233,-85.3509204,8800,500
26.8506849,-85.3512688,8900,500
26.8410451,-85.351617,9000,500
26.8314037,-85.3519651,9100,500
26.8217608,-85.3523131,9200,500
26.8121165,-85.3526609,9300,500
26.8024706,-85.3530086,9400,500
26.7928232,-85.3533562,9500,500
26.7831744,-85.3537037,9600,500
26.773524,-85.354051,9700,500
26.7638721,-85.3543983,9800,500
26.7542187,-85.3547454,9900,500
26.7445638,-85.3550923,10000,500
26.7349075,-85.3554392,10100,500
26.7252496,-85.3557859,10200,500
26.7155902,-85.3561325,10300,500
26.7059293,-85.3564789,10400,500
26.6962669,-85.3568252,10500,500
26.686603,-85.3571715,10600,500
26.6769377,-85.3575175,10700,500
26.6672708,-85.3578635,10800,500
26.6576024,-85.3582093,10900,500
26.6479325,-85.358555,11000,500
26.6382611,-85.3589006,11100,500
26.6285882,-85.359246,11200,500
26.6189138,-85.3595914,11300,500
26.6092379,-85.3599365,11400,500
26.5995605,-85.3602816,11500,500
26.5898817,-85.3606266,11600,500
26.5802013,-85.3609714,11700,500
26.5705194,-85.3613161,11800,500
26.560836,-85.3616606,11900,500
26.5512479,-85.3620016,11999,500
27.6983666,-85.3190235,0,600
27.6888619,-85.3193828,100,600
27.6793556,-85.3197419,200,600
27.6698478,-85.3201009,300,600
27.6603385,-85.3204598,400,600
27.6508277,-85.3208186,500,600
27.6413154,-85.3211773,600,600
27.6318016,-85.3215358,700,600
27.6222863,-85.3218942,800,600
27.6127694,-85.3222525,900,600
27.6032511,-85.3226107,1000,600
27.5937313,-85.3229687,1100,600
27.5842099,-85.3233266,1200,600
27.5746871,-85.3236844,1300,600
27.5651628,-85.3240421,1400,600
27.5556369,-85.3243996,1500,600
27.5461096,-85.3247571,1600,600
27.5365807,-85.3251144,1700,600
27.5270503,-85.3254715,1800,600
27.5175185,-85.3258286,1900,600
27.5079851,-85.3261855,2000,600
27.4984502,-85.3265423,2100,600
27.4889138,-85.326899,2200,600
27.4793759,-85.3272555,2300,600
27.4698365,-85.327612,2400,600
27.4602957,-85.3279683,2500,600
27.4507532,-85.3283244,2600,600
27.4412093,-85.3286805,2700,600
27.4316639,-85.3290364,2800,600
27.422117,-85.3293922,2900,600
27.4125686,-85.3297479,3000,600
27.4030187,-85.3301035,3100,600
27.3934673,-85.3304589,3200,600
27.3839143,-85.3308142,3300,600
27.3743599,-85.3311694,3400,600
27.3648039,-85.3315245,3500,600
27.3552465,-85.3318794,3600,600
27.3456876,-85.3322342,3700,600
27.3361271,-85.3325889,3800,600
27.3265652,-85.3329435,3900,600
27.3170017,-85.3332979,4000,600
27.3074367,-85.3336522,4100,600
27.2978703,-85.3340064,4200,600
27.2883023,-85.3343605,4300,600
27.2787328,-85.3347144,4400,600
27.2691618,-85.3350682,4500,600
27.2595894,-85.3354219,4600,600
27.2500154,-85.3357755,4700,600
27.2404399,-85.3361289,4800,600
27.2308629,-85.3364822,4900,600
27.2212844,-85.3368354,5000,600
27.2117044,-85.3371885,5100,600
27.2021229,-85.3375414,5200,600
27.1925399,-85.3378942,5300,600
27.1829554,-85.3382469,5400,600
27.1733694,-85.3385995,5500,600
27.1637819,-85.3389519,5600,600
27.1541928,-85.3393042,5700,600
27.1446023,-85.3396564,5800,600
27.1350103,-85.3400085,5900,600
27.1254168,-85.3403604,6000,600
27.1158217,-85.3407122,6100,600
27.1062252,-85.3410639,6200,600
